timestamp_iso8601,epoch_seconds,Corrente_Bateria_Principal_adc,Corrente_Bateria_Principal_value,Corrente_Celula_Hidrogenio_adc,Corrente_Celula_Hidrogenio_value,Tensao_Bateria_Principal_adc,Tensao_Bateria_Principal_value,Tensao_Celula_Hidrogenio_adc,Tensao_Celula_Hidrogenio_value,Corrente_Sistema_Auxiliar_adc,Corrente_Sistema_Auxiliar_value,Corrente_Carregamento_H2_adc,Corrente_Carregamento_H2_value,Pressao_Cilindro_Hidrogenio_adc,Pressao_Cilindro_Hidrogenio_value,Tensao_Barramento_Auxiliar_adc,Tensao_Barramento_Auxiliar_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,latitude,longitude,altitude,speed
2026-05-30T15:05:50-0300,1780164350,965,-25.0822,986,-25.4226,3,0.0013,3,0.0014,980,-25.3077,975,-24.4100,1,-0.1105,5150,11.9050,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,965,-25.0823,986,-25.4223,3,0.0010,3,0.0014,980,-25.3078,976,-24.4083,1,-0.1106,5150,11.9047,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,966,-25.0807,985,-25.4239,3,0.0010,4,0.0033,980,-25.3078,976,-24.4080,1,-0.1106,5150,11.9046,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,965,-25.0820,986,-25.4226,3,0.0009,3,0.0018,980,-25.3078,974,-24.4112,1,-0.1106,5150,11.9046,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:51-0300,1780164351,965,-25.0822,986,-25.4223,3,0.0009,3,0.0015,980,-25.3078,976,-24.4086,1,-0.1106,5150,11.9046,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:51-0300,1780164351,965,-25.0823,987,-25.4206,3,0.0009,3,0.0014,981,-25.3061,975,-24.4097,1,-0.1106,5150,11.9046,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:51-0300,1780164351,965,-25.0823,986,-25.4219,3,0.0009,3,0.0014,980,-25.3075,975,-24.4099,0,-0.1661,5150,11.9046,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:51-0300,1780164351,966,-25.0807,986,-25.4221,3,0.0009,3,0.0014,981,-25.3061,975,-24.4099,1,-0.1217,5151,11.9064,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:51-0300,1780164351,965,-25.0820,985,-25.4239,3,0.0009,3,0.0014,981,-25.3058,976,-24.4083,1,-0.1128,5150,11.9050,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:51-0300,1780164351,965,-25.0822,986,-25.4225,3,0.0009,3,0.0014,980,-25.3074,975,-24.4096,1,-0.1111,5150,11.9047,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
