timestamp_iso8601,epoch_seconds,Corrente_Bateria_Principal_adc,Corrente_Bateria_Principal_value,Corrente_Celula_Hidrogenio_adc,Corrente_Celula_Hidrogenio_value,Tensao_Bateria_Principal_adc,Tensao_Bateria_Principal_value,Tensao_Celula_Hidrogenio_adc,Tensao_Celula_Hidrogenio_value,Corrente_Sistema_Auxiliar_adc,Corrente_Sistema_Auxiliar_value,Corrente_Carregamento_H2_adc,Corrente_Carregamento_H2_value,Pressao_Cilindro_Hidrogenio_adc,Pressao_Cilindro_Hidrogenio_value,Tensao_Barramento_Auxiliar_adc,Tensao_Barramento_Auxiliar_value,Nivel_Cilindro_Hidrogenio_adc,Nivel_Cilindro_Hidrogenio_value,SoC_percent_adc,SoC_percent_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,latitude,longitude,altitude,speed
2026-05-30T15:18:36-0300,1780165116,1040,-24.9578,1097,-25.1915,4,0.0032,3,0.0014,1046,-25.1719,1040,-24.2784,1,-0.1106,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:36-0300,1780165116,1039,-24.9595,1096,-25.1932,3,0.0014,3,0.0014,1046,-25.1719,1039,-24.2801,0,-0.1661,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:36-0300,1780165116,1038,-24.9615,1095,-25.1952,3,0.0010,3,0.0014,1045,-25.1735,1038,-24.2820,0,-0.1772,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:36-0300,1780165116,1037,-24.9635,1094,-25.1973,2,-0.0009,3,0.0014,1044,-25.1755,1038,-24.2824,1,-0.1239,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:36-0300,1780165116,1037,-24.9639,1093,-25.1993,3,0.0006,3,0.0014,1043,-25.1775,1037,-24.2841,0,-0.1688,5151,11.9065,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:36-0300,1780165116,1036,-24.9656,1091,-25.2031,3,0.0009,3,0.0014,1043,-25.1780,1036,-24.2860,1,-0.1222,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1035,-24.9676,1090,-25.2055,3,0.0009,3,0.0014,1042,-25.1797,1036,-24.2864,0,-0.1684,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1034,-24.9697,1089,-25.2076,4,0.0028,3,0.0014,1042,-25.1800,1035,-24.2881,0,-0.1776,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1034,-24.9701,1088,-25.2097,3,0.0013,3,0.0014,1041,-25.1817,1035,-24.2885,1,-0.1240,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1033,-24.9718,1087,-25.2118,3,0.0010,3,0.0014,1040,-25.1837,1034,-24.2902,1,-0.1133,5151,11.9068,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1033,-24.9722,1086,-25.2139,4,0.0028,3,0.0014,1040,-25.1841,1033,-24.2921,1,-0.1111,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1032,-24.9739,1085,-25.2160,3,0.0013,4,0.0033,1039,-25.1859,1033,-24.2925,0,-0.1662,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1031,-24.9759,1084,-25.2180,4,0.0029,3,0.0018,1038,-25.1879,1032,-24.2942,0,-0.1772,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1031,-24.9763,1083,-25.2201,3,0.0013,3,0.0015,1038,-25.1883,1032,-24.2945,0,-0.1794,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1030,-24.9780,1081,-25.2239,4,0.0029,2,-0.0004,1038,-25.1883,1031,-24.2962,1,-0.1244,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1029,-24.9800,1080,-25.2263,3,0.0013,3,0.0010,1037,-25.1900,1031,-24.2966,0,-0.1688,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1028,-24.9820,1080,-25.2267,4,0.0029,3,0.0013,1036,-25.1920,1030,-24.2983,0,-0.1777,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1028,-24.9824,1079,-25.2285,3,0.0013,3,0.0014,1036,-25.1924,1029,-24.3002,1,-0.1240,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1028,-24.9825,1078,-25.2305,4,0.0029,3,0.0014,1035,-25.1941,1029,-24.3006,1,-0.1133,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1027,-24.9842,1077,-25.2326,3,0.0013,3,0.0014,1036,-25.1928,1027,-24.3039,1,-0.1111,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1027,-24.9845,1076,-25.2347,3,0.0010,3,0.0014,1034,-25.1958,1027,-24.3046,0,-0.1662,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:37-0300,1780165117,1026,-24.9862,1075,-25.2367,3,0.0010,3,0.0014,1033,-25.1981,1027,-24.3047,1,-0.1217,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1024,-24.9899,1073,-25.2405,3,0.0009,3,0.0014,1033,-25.1985,1026,-24.3064,1,-0.1128,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1024,-24.9906,1073,-25.2412,3,0.0009,4,0.0033,1033,-25.1986,1026,-24.3067,0,-0.1665,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1024,-24.9908,1072,-25.2430,3,0.0009,3,0.0018,1032,-25.2003,1025,-24.3084,1,-0.1218,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1023,-24.9924,1071,-25.2451,3,0.0009,3,0.0015,1031,-25.2023,1025,-24.3087,0,-0.1683,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1022,-24.9944,1071,-25.2455,3,0.0009,3,0.0014,1031,-25.2027,1024,-24.3104,0,-0.1776,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1022,-24.9948,1069,-25.2489,3,0.0009,4,0.0033,1030,-25.2044,1024,-24.3107,1,-0.1240,5151,11.9065,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1021,-24.9965,1069,-25.2496,3,0.0009,3,0.0018,1030,-25.2047,1023,-24.3124,1,-0.1133,5151,11.9068,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1021,-24.9969,1068,-25.2514,3,0.0009,3,0.0015,1030,-25.2048,1023,-24.3128,0,-0.1666,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1020,-24.9986,1067,-25.2534,4,0.0028,3,0.0014,1029,-25.2065,1023,-24.3128,0,-0.1773,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1020,-24.9989,1066,-25.2554,3,0.0013,3,0.0014,1029,-25.2068,1023,-24.3128,1,-0.1239,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1019,-25.0007,1065,-25.2575,3,0.0010,3,0.0014,1029,-25.2069,1021,-24.3161,1,-0.1133,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1018,-25.0026,1063,-25.2613,3,0.0010,3,0.0014,1028,-25.2085,1020,-24.3183,1,-0.1111,5151,11.9068,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1018,-25.0030,1064,-25.2603,3,0.0009,3,0.0014,1027,-25.2105,1021,-24.3172,1,-0.1107,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1016,-25.0064,1062,-25.2635,4,0.0028,3,0.0014,1027,-25.2109,1019,-24.3202,1,-0.1106,5151,11.9065,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1017,-25.0054,1062,-25.2641,3,0.0013,3,0.0014,1027,-25.2110,1020,-24.3192,0,-0.1661,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1016,-25.0069,1060,-25.2676,3,0.0010,4,0.0033,1026,-25.2126,1019,-24.3206,1,-0.1217,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:38-0300,1780165118,1016,-25.0072,1060,-25.2683,3,0.0010,3,0.0018,1025,-25.2146,1018,-24.3225,1,-0.1128,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1016,-25.0072,1060,-25.2684,2,-0.0009,3,0.0015,1025,-25.2150,1018,-24.3229,1,-0.1111,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1015,-25.0089,1059,-25.2701,3,0.0006,4,0.0033,1025,-25.2151,1017,-24.3246,0,-0.1662,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1014,-25.0109,1058,-25.2721,3,0.0009,3,0.0018,1024,-25.2168,1018,-24.3233,2,-0.0662,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1014,-25.0113,1056,-25.2758,3,0.0009,3,0.0015,1023,-25.2187,1017,-24.3246,1,-0.1017,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1013,-25.0130,1056,-25.2766,3,0.0009,3,0.0014,1024,-25.2175,1017,-24.3249,1,-0.1088,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1013,-25.0134,1055,-25.2784,3,0.0009,3,0.0014,1022,-25.2205,1016,-24.3266,1,-0.1103,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1012,-25.0151,1055,-25.2787,3,0.0009,3,0.0014,1022,-25.2211,1015,-24.3285,0,-0.1660,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1012,-25.0154,1054,-25.2805,3,0.0009,3,0.0014,1022,-25.2213,1016,-24.3273,0,-0.1772,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1011,-25.0171,1053,-25.2825,3,0.0009,4,0.0033,1021,-25.2229,1015,-24.3287,1,-0.1239,5151,11.9068,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1011,-25.0175,1053,-25.2829,3,0.0009,3,0.0018,1022,-25.2216,1015,-24.3290,0,-0.1688,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1011,-25.0175,1052,-25.2846,3,0.0009,3,0.0015,1021,-25.2230,1014,-24.3306,0,-0.1777,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1010,-25.0192,1052,-25.2850,4,0.0028,3,0.0014,1021,-25.2233,1013,-24.3326,1,-0.1240,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1010,-25.0195,1051,-25.2867,3,0.0013,3,0.0014,1021,-25.2233,1013,-24.3330,1,-0.1133,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1009,-25.0213,1050,-25.2887,4,0.0029,3,0.0014,1020,-25.2250,1013,-24.3331,0,-0.1666,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1009,-25.0216,1049,-25.2908,3,0.0013,3,0.0014,1020,-25.2253,1012,-24.3347,1,-0.1218,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:39-0300,1780165119,1008,-25.0233,1049,-25.2912,3,0.0010,3,0.0014,1019,-25.2271,1012,-24.3350,0,-0.1683,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1008,-25.0237,1048,-25.2929,3,0.0010,3,0.0014,1019,-25.2274,1012,-24.3351,0,-0.1776,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1007,-25.0254,1047,-25.2949,3,0.0009,3,0.0014,1018,-25.2291,1012,-24.3351,1,-0.1240,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1007,-25.0257,1047,-25.2953,3,0.0009,3,0.0014,1018,-25.2295,1011,-24.3367,1,-0.1133,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1007,-25.0258,1047,-25.2954,4,0.0028,3,0.0014,1018,-25.2295,1011,-24.3370,1,-0.1111,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1006,-25.0274,1045,-25.2988,3,0.0013,3,0.0014,1018,-25.2295,1011,-24.3371,0,-0.1662,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1006,-25.0278,1044,-25.3011,3,0.0010,3,0.0014,1017,-25.2312,1010,-24.3387,1,-0.1217,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1005,-25.0295,1044,-25.3016,3,0.0010,3,0.0014,1017,-25.2315,1009,-24.3407,0,-0.1683,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1006,-25.0282,1044,-25.3017,4,0.0028,3,0.0014,1016,-25.2332,1010,-24.3394,1,-0.1222,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1005,-25.0296,1043,-25.3033,3,0.0013,3,0.0014,1016,-25.2336,1009,-24.3408,1,-0.1129,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1005,-25.0299,1042,-25.3053,3,0.0010,3,0.0014,1015,-25.2353,1008,-24.3427,1,-0.1111,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1004,-25.0316,1041,-25.3074,3,0.0010,3,0.0014,1016,-25.2340,1008,-24.3431,0,-0.1662,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1003,-25.0335,1041,-25.3078,3,0.0009,3,0.0014,1015,-25.2354,1008,-24.3432,1,-0.1217,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1003,-25.0339,1040,-25.3096,3,0.0009,3,0.0014,1015,-25.2356,1007,-24.3448,0,-0.1683,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1003,-25.0340,1040,-25.3099,3,0.0009,3,0.0014,1015,-25.2357,1007,-24.3451,0,-0.1776,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1002,-25.0357,1039,-25.3116,3,0.0009,3,0.0014,1014,-25.2374,1007,-24.3452,1,-0.1240,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1002,-25.0360,1038,-25.3136,3,0.0009,3,0.0014,1014,-25.2377,1006,-24.3468,0,-0.1688,5151,11.9065,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:40-0300,1780165120,1002,-25.0361,1038,-25.3140,3,0.0009,3,0.0014,1013,-25.2394,1007,-24.3455,0,-0.1777,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:41-0300,1780165121,1001,-25.0377,1037,-25.3158,3,0.0009,4,0.0033,1013,-25.2397,1006,-24.3469,1,-0.1240,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:41-0300,1780165121,1001,-25.0381,1036,-25.3178,3,0.0009,3,0.0018,1013,-25.2398,1006,-24.3472,0,-0.1688,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:41-0300,1780165121,1000,-25.0398,1037,-25.3165,3,0.0009,3,0.0015,1013,-25.2398,1005,-24.3488,1,-0.1222,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:41-0300,1780165121,1000,-25.0401,1036,-25.3180,3,0.0009,3,0.0014,1013,-25.2398,1005,-24.3492,0,-0.1684,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:41-0300,1780165121,999,-25.0419,1036,-25.3182,3,0.0009,3,0.0014,1012,-25.2415,1006,-24.3476,0,-0.1776,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:41-0300,1780165121,1000,-25.0405,1035,-25.3200,3,0.0009,4,0.0033,1012,-25.2418,1005,-24.3489,1,-0.1240,5151,11.9065,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:41-0300,1780165121,998,-25.0436,1034,-25.3220,3,0.0009,3,0.0018,1011,-25.2435,1004,-24.3508,0,-0.1688,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:41-0300,1780165121,999,-25.0425,1034,-25.3224,3,0.0009,3,0.0015,1011,-25.2439,1005,-24.3496,0,-0.1777,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:41-0300,1780165121,998,-25.0440,1034,-25.3224,4,0.0028,3,0.0014,1011,-25.2439,1004,-24.3509,1,-0.1240,5151,11.9065,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:41-0300,1780165121,998,-25.0443,1033,-25.3241,3,0.0013,3,0.0014,1010,-25.2456,1003,-24.3528,1,-0.1133,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:41-0300,1780165121,997,-25.0460,1032,-25.3261,3,0.0010,3,0.0014,1010,-25.2459,1003,-24.3532,1,-0.1111,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:41-0300,1780165121,997,-25.0463,1032,-25.3265,4,0.0028,3,0.0014,1010,-25.2460,1002,-24.3549,1,-0.1107,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:41-0300,1780165121,997,-25.0464,1032,-25.3266,4,0.0032,3,0.0014,1010,-25.2460,1003,-24.3536,0,-0.1661,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
